Month,App,City ID,Basket,Payment to Merchants,Trips,Total Eater Fees,Gross Bookings,Payments to Couriers,Incentive to Existing Eaters,Incentive to New Eaters,Discount due to other promotions/subscriptions,Revenue gained due to subscription,Net Revenue,New Eaters,Active Eaters,%SMB,%ENT
2022-06-01,Postmates,N3,91429.0,-77662.0,2644.0,15584.0,114935.0,-7209.0,-3270.0,-362.0,-2552.0,777.0,15325.0,81.0,886.0,0.9220999999999999,0.0779
2022-07-01,Postmates,N3,84286.0,-71688.0,2482.0,14416.0,105974.0,-6473.0,-3756.0,-256.0,-2333.0,760.0,11902.0,92.0,847.0,0.9177,0.0823
2022-08-01,Postmates,N3,87013.0,-74156.0,2534.0,14156.0,108701.0,-6585.0,-6033.0,-156.0,-2412.0,740.0,9925.0,93.0,849.0,0.9179999999999999,0.08199999999999999
2022-09-01,Postmates,N3,95974.0,-81948.0,2728.0,14675.0,118961.0,-6722.0,-5783.0,-101.0,-2644.0,697.0,9714.0,77.0,914.0,0.9261,0.0739
2022-10-01,Postmates,N3,104545.0,-89221.0,2891.0,15974.0,129481.0,-6207.0,-5704.0,-341.0,-2937.0,756.0,9387.0,82.0,895.0,0.9251,0.07490000000000001
2022-11-01,Postmates,N3,97662.0,-83247.0,2692.0,14935.0,120909.0,-5256.0,-5230.0,-443.0,-2716.0,744.0,11057.0,69.0,859.0,0.9292,0.0708
2022-12-01,Postmates,N3,98701.0,-83896.0,2675.0,15455.0,122597.0,-5583.0,-4865.0,-479.0,-2873.0,729.0,11627.0,67.0,848.0,0.9255,0.0745
2023-01-01,Postmates,N3,98052.0,-83247.0,2685.0,15195.0,121688.0,-5088.0,-6291.0,-629.0,-2882.0,744.0,11145.0,71.0,750.0,0.927,0.073
2023-02-01,Postmates,N3,95714.0,-81558.0,2626.0,15065.0,118961.0,-5235.0,-6577.0,-847.0,-2988.0,714.0,10965.0,73.0,767.0,0.9245,0.0755
2023-03-01,Postmates,N3,122078.0,-103506.0,3253.0,18442.0,150649.0,-6395.0,-11477.0,-5294.0,-3660.0,853.0,11030.0,169.0,943.0,0.9283,0.0717
2023-04-01,Postmates,N3,108182.0,-92078.0,2919.0,17013.0,133766.0,-5912.0,-7692.0,-1706.0,-3328.0,783.0,12091.0,71.0,820.0,0.9256,0.07440000000000001
2023-05-01,Postmates,N3,106753.0,-90779.0,2926.0,17143.0,132468.0,-6027.0,-10143.0,-756.0,-3192.0,847.0,11333.0,83.0,817.0,0.9255,0.0745
2023-06-01,Postmates,N3,96883.0,-82597.0,2653.0,16234.0,121169.0,-5916.0,-6325.0,-1175.0,-2762.0,817.0,13377.0,99.0,817.0,0.9270999999999999,0.0729
2022-06-01,Postmates,N4,6603.0,-5334.0,193.0,1072.0,8227.0,-537.0,-285.0,-63.0,-101.0,50.0,1351.0,17.0,102.0,0.8262,0.17379999999999998
2022-07-01,Postmates,N4,7801.0,-6310.0,219.0,1206.0,9659.0,-641.0,-413.0,-72.0,-112.0,53.0,1369.0,20.0,113.0,0.8404,0.15960000000000002
2022-08-01,Postmates,N4,8333.0,-6726.0,233.0,1256.0,10283.0,-709.0,-732.0,-48.0,-114.0,52.0,1126.0,21.0,116.0,0.846,0.154
2022-09-01,Postmates,N4,7050.0,-5704.0,206.0,1047.0,8679.0,-569.0,-641.0,-33.0,-98.0,43.0,868.0,16.0,104.0,0.826,0.174
2022-10-01,Postmates,N4,7226.0,-5821.0,212.0,1109.0,8931.0,-565.0,-713.0,-79.0,-101.0,47.0,807.0,17.0,100.0,0.8240999999999999,0.1759
2022-11-01,Postmates,N4,7539.0,-6055.0,218.0,1046.0,9206.0,-580.0,-880.0,-129.0,-107.0,48.0,616.0,15.0,100.0,0.8240999999999999,0.1759
2022-12-01,Postmates,N4,7866.0,-6349.0,227.0,951.0,9457.0,-660.0,-735.0,-95.0,-99.0,45.0,676.0,15.0,100.0,0.823,0.177
2023-01-01,Postmates,N4,7360.0,-5901.0,212.0,895.0,8848.0,-607.0,-956.0,-97.0,-96.0,47.0,424.0,15.0,86.0,0.8229000000000001,0.1771
2023-02-01,Postmates,N4,7225.0,-5771.0,210.0,902.0,8713.0,-595.0,-1004.0,-159.0,-113.0,48.0,511.0,14.0,87.0,0.8341,0.1659
2023-03-01,UberEats,N4,682537.0,-544941.0,22768.0,134092.0,871870.0,-65916.0,-28781.0,-2119.0,-28856.0,7409.0,151385.0,284.0,6093.0,0.7737999999999999,0.2262
2023-04-01,UberEats,N4,653741.0,-522304.0,21665.0,127598.0,834659.0,-65075.0,-26808.0,-2394.0,-27534.0,7495.0,144383.0,269.0,6004.0,0.7652,0.2348
2023-05-01,UberEats,N4,654225.0,-523147.0,21813.0,127829.0,835373.0,-65135.0,-25777.0,-2302.0,-26756.0,8601.0,149263.0,275.0,6093.0,0.7696999999999999,0.2303
2023-06-01,UberEats,N4,659164.0,-527543.0,21717.0,128387.0,841086.0,-64008.0,-16041.0,-2373.0,-26521.0,9223.0,153286.0,299.0,6198.0,0.7768,0.2232
2022-06-01,UberEats,O1,39300.0,-31677.0,1614.0,9941.0,52557.0,-6076.0,-1367.0,-640.0,-1016.0,648.0,9075.0,71.0,565.0,0.5867,0.4133
2022-07-01,UberEats,O1,42616.0,-34676.0,1761.0,10744.0,56974.0,-5670.0,-1682.0,-644.0,-1835.0,773.0,9344.0,75.0,582.0,0.6081,0.39189999999999997
2022-08-01,UberEats,O1,42943.0,-34768.0,1795.0,10877.0,57523.0,-5501.0,-2103.0,-634.0,-1950.0,821.0,9647.0,78.0,597.0,0.6048,0.39520000000000005
2022-09-01,UberEats,O1,42588.0,-34455.0,1757.0,10961.0,57223.0,-5443.0,-1984.0,-645.0,-2078.0,844.0,9809.0,71.0,594.0,0.5859000000000001,0.41409999999999997
2022-10-01,UberEats,O1,44409.0,-35836.0,1788.0,11889.0,60104.0,-5275.0,-1978.0,-674.0,-2537.0,917.0,10557.0,73.0,599.0,0.5903,0.4097
2022-11-01,UberEats,O1,42994.0,-34824.0,1737.0,11200.0,57887.0,-4925.0,-1403.0,-786.0,-2345.0,865.0,10746.0,70.0,587.0,0.5814,0.41859999999999997
2022-12-01,UberEats,O1,47246.0,-38374.0,1863.0,12481.0,63752.0,-5579.0,-1761.0,-872.0,-2910.0,920.0,10873.0,72.0,615.0,0.5861999999999999,0.4138
2023-01-01,UberEats,O1,46520.0,-37548.0,1865.0,12280.0,62777.0,-5239.0,-2003.0,-861.0,-3068.0,962.0,11276.0,80.0,611.0,0.5909,0.40909999999999996
2023-02-01,UberEats,O1,46521.0,-37488.0,1846.0,12130.0,62625.0,-4948.0,-2076.0,-477.0,-3058.0,945.0,11335.0,69.0,606.0,0.5893999999999999,0.4106
2023-03-01,UberEats,O1,51844.0,-41957.0,2037.0,13643.0,69869.0,-5466.0,-2209.0,-404.0,-3563.0,993.0,12348.0,82.0,655.0,0.5948,0.4052
2023-04-01,UberEats,O1,47773.0,-38595.0,1887.0,12876.0,64703.0,-5141.0,-1756.0,-530.0,-3326.0,1024.0,12162.0,67.0,620.0,0.5893,0.4107
2023-05-01,UberEats,O1,47121.0,-38102.0,1844.0,12757.0,63881.0,-5273.0,-1884.0,-501.0,-3305.0,1203.0,11949.0,69.0,614.0,0.6065,0.3935
2023-06-01,UberEats,O1,46080.0,-37334.0,1782.0,12207.0,62231.0,-4730.0,-1091.0,-571.0,-3107.0,1221.0,12339.0,77.0,608.0,0.622,0.37799999999999995
2022-06-01,UberEats,O2,188977.0,-149641.0,6629.0,46026.0,249308.0,-34482.0,-5004.0,-2303.0,-6600.0,2722.0,39649.0,216.0,2277.0,0.7809,0.2191
2022-07-01,UberEats,O2,202093.0,-161983.0,6887.0,47669.0,265106.0,-32529.0,-7634.0,-2147.0,-8898.0,3010.0,38313.0,219.0,2314.0,0.7988,0.20120000000000002
2022-08-01,UberEats,O2,194306.0,-155855.0,6729.0,48975.0,258107.0,-30594.0,-7832.0,-1629.0,-9169.0,3033.0,41183.0,182.0,2223.0,0.7958,0.20420000000000002
2022-09-01,UberEats,O2,197825.0,-157866.0,6698.0,49035.0,261853.0,-32084.0,-8947.0,-1611.0,-9352.0,2891.0,38573.0,181.0,2222.0,0.7924,0.2076
2022-10-01,UberEats,O2,210953.0,-168241.0,7177.0,51637.0,278593.0,-34160.0,-7992.0,-1822.0,-10056.0,3153.0,42339.0,191.0,2306.0,0.7884,0.2116
2022-11-01,UberEats,O2,200076.0,-159511.0,6847.0,51044.0,266318.0,-31748.0,-6644.0,-1738.0,-10473.0,3260.0,45291.0,170.0,2208.0,0.7825,0.2175
2022-12-01,UberEats,O2,216284.0,-172786.0,7179.0,55528.0,288037.0,-33051.0,-7405.0,-1802.0,-12226.0,3523.0,47919.0,168.0,2316.0,0.7870999999999999,0.21289999999999998
2023-01-01,UberEats,O2,214496.0,-171034.0,7174.0,54709.0,285232.0,-32190.0,-8818.0,-1768.0,-12697.0,3578.0,47143.0,172.0,2311.0,0.7994,0.2006
2023-02-01,UberEats,O2,200507.0,-159965.0,6748.0,51319.0,266784.0,-29911.0,-8925.0,-1087.0,-12139.0,3445.0,44128.0,152.0,2223.0,0.7927,0.2073
2023-03-01,UberEats,O2,229258.0,-183685.0,7650.0,57764.0,304005.0,-33382.0,-9122.0,-930.0,-13759.0,3678.0,49511.0,185.0,2435.0,0.7915000000000001,0.20850000000000002
2023-04-01,UberEats,O2,219096.0,-175603.0,7313.0,55068.0,290452.0,-32224.0,-8532.0,-1612.0,-13222.0,3672.0,47804.0,168.0,2372.0,0.7906,0.2094
2023-05-01,UberEats,O2,224679.0,-180526.0,7507.0,56756.0,297948.0,-33662.0,-8154.0,-1675.0,-13416.0,4243.0,50230.0,181.0,2430.0,0.792,0.20800000000000002
2023-06-01,UberEats,O2,209317.0,-168808.0,6933.0,55245.0,279940.0,-30806.0,-4924.0,-1479.0,-12260.0,4362.0,50201.0,172.0,2321.0,0.7912,0.20879999999999999
2022-06-01,UberEats,P1,60697.0,-48730.0,2165.0,18816.0,84331.0,-11202.0,-1518.0,-1088.0,-1882.0,1030.0,16233.0,105.0,904.0,0.5952000000000001,0.4048
2022-07-01,UberEats,P1,63086.0,-51126.0,2215.0,18840.0,86946.0,-10505.0,-1657.0,-1063.0,-2637.0,1153.0,16189.0,109.0,906.0,0.6202000000000001,0.37979999999999997
2022-08-01,UberEats,P1,60291.0,-48715.0,2172.0,18322.0,83393.0,-10236.0,-1630.0,-892.0,-2710.0,1172.0,15749.0,98.0,874.0,0.6223,0.37770000000000004
2022-09-01,UberEats,P1,61419.0,-49391.0,2163.0,18438.0,84715.0,-10759.0,-2055.0,-885.0,-2855.0,1161.0,15199.0,95.0,873.0,0.6125,0.3875
2022-10-01,UberEats,P1,66696.0,-53619.0,2340.0,19458.0,91449.0,-11667.0,-1614.0,-933.0,-2993.0,1281.0,16825.0,101.0,929.0,0.5963,0.40369999999999995
2022-11-01,UberEats,P1,66518.0,-53696.0,2303.0,20006.0,91795.0,-11412.0,-1383.0,-1008.0,-3246.0,1280.0,17496.0,96.0,922.0,0.5959,0.40409999999999996
2022-12-01,UberEats,P1,69973.0,-56517.0,2388.0,21348.0,96812.0,-12419.0,-1797.0,-1002.0,-3798.0,1376.0,17446.0,93.0,944.0,0.6011,0.39890000000000003
2023-01-01,UberEats,P1,69230.0,-55938.0,2407.0,21202.0,95884.0,-12085.0,-2051.0,-1033.0,-3965.0,1417.0,17377.0,101.0,950.0,0.6165999999999999,0.3834
2023-02-01,UberEats,P1,67076.0,-54141.0,2309.0,20457.0,92790.0,-11334.0,-2523.0,-571.0,-3903.0,1372.0,16698.0,89.0,919.0,0.6086,0.3914
2023-03-01,UberEats,P1,77705.0,-62966.0,2649.0,23173.0,106924.0,-13028.0,-2902.0,-463.0,-4495.0,1456.0,18397.0,107.0,1019.0,0.6042000000000001,0.3958
2023-04-01,UberEats,P1,82925.0,-67114.0,2749.0,24524.0,113879.0,-14300.0,-2593.0,-1038.0,-4770.0,1533.0,19685.0,102.0,1119.0,0.596,0.40399999999999997
2023-05-01,UberEats,P1,76418.0,-62004.0,2619.0,23071.0,105371.0,-13060.0,-2077.0,-1040.0,-4545.0,1745.0,19417.0,109.0,1028.0,0.5911,0.4089
2023-06-01,UberEats,P1,71170.0,-57847.0,2437.0,21461.0,98114.0,-11961.0,-1443.0,-934.0,-4162.0,1804.0,18289.0,103.0,971.0,0.5899,0.41009999999999996
2022-06-01,UberEats,P2,257407.0,-205903.0,9681.0,50536.0,328520.0,-29315.0,-8589.0,-2106.0,-6701.0,3405.0,51837.0,243.0,3191.0,0.7227,0.2773
2023-03-01,Postmates,N4,12958.0,-10284.0,332.0,1407.0,15455.0,-970.0,-1943.0,-1740.0,-209.0,70.0,797.0,45.0,137.0,0.8834000000000001,0.1166
2023-04-01,Postmates,N4,10337.0,-8239.0,277.0,1188.0,12349.0,-875.0,-1403.0,-630.0,-161.0,66.0,730.0,19.0,116.0,0.8595,0.1405
2023-05-01,Postmates,N4,11378.0,-9091.0,314.0,1344.0,13636.0,-988.0,-2364.0,-213.0,-184.0,81.0,128.0,22.0,124.0,0.8606,0.1394
2023-06-01,Postmates,N4,9988.0,-7994.0,274.0,1158.0,11938.0,-845.0,-1284.0,-256.0,-146.0,71.0,750.0,22.0,121.0,0.8706999999999999,0.1293
2022-06-01,Postmates,O1,28571.0,-23247.0,1082.0,6959.0,37792.0,-3439.0,-962.0,-26.0,-571.0,513.0,7338.0,21.0,336.0,0.7315999999999999,0.26839999999999997
2022-07-01,Postmates,O1,29091.0,-23636.0,1088.0,6966.0,38442.0,-3348.0,-1135.0,-29.0,-634.0,478.0,7149.0,20.0,329.0,0.7345,0.2655
2022-08-01,Postmates,O1,28442.0,-23247.0,1073.0,6470.0,37403.0,-3174.0,-1649.0,-17.0,-586.0,453.0,6368.0,18.0,324.0,0.7384000000000001,0.2616
2022-09-01,Postmates,O1,27013.0,-22078.0,1005.0,5842.0,35195.0,-2966.0,-1658.0,-7.0,-521.0,408.0,5704.0,15.0,309.0,0.7332,0.2668
2022-10-01,Postmates,O1,27922.0,-22727.0,1027.0,6064.0,36364.0,-2815.0,-1498.0,-12.0,-538.0,401.0,6100.0,14.0,303.0,0.7256999999999999,0.2743
2022-11-01,Postmates,O1,24935.0,-20260.0,930.0,5933.0,32987.0,-2455.0,-590.0,-17.0,-509.0,382.0,6743.0,11.0,278.0,0.7204999999999999,0.27949999999999997
2022-12-01,Postmates,O1,26883.0,-21948.0,990.0,5854.0,35065.0,-2649.0,-669.0,-12.0,-479.0,343.0,6661.0,12.0,285.0,0.716,0.284
2023-01-01,Postmates,O1,25974.0,-21039.0,976.0,5366.0,33636.0,-2455.0,-722.0,-14.0,-399.0,322.0,6551.0,11.0,261.0,0.7076,0.2924
2023-02-01,Postmates,O1,24545.0,-19870.0,915.0,5085.0,31688.0,-2296.0,-615.0,-7.0,-354.0,287.0,6274.0,10.0,252.0,0.7121999999999999,0.2878
2023-03-01,Postmates,O1,27922.0,-22727.0,1038.0,5834.0,36234.0,-2655.0,-882.0,-78.0,-418.0,315.0,6965.0,13.0,264.0,0.7082999999999999,0.2917
2023-04-01,Postmates,O1,25844.0,-20909.0,953.0,5521.0,33506.0,-2456.0,-571.0,-38.0,-380.0,277.0,6912.0,9.0,247.0,0.7087,0.2913
2023-05-01,Postmates,O1,24935.0,-20260.0,919.0,5441.0,32597.0,-2475.0,-707.0,-26.0,-371.0,279.0,6628.0,11.0,237.0,0.7134,0.2866
2023-06-01,Postmates,O1,22468.0,-18182.0,811.0,5838.0,30260.0,-2067.0,-449.0,-51.0,-511.0,302.0,7007.0,10.0,220.0,0.738,0.262
2022-06-01,Postmates,O2,93636.0,-75455.0,3175.0,21818.0,122727.0,-14805.0,-3257.0,-112.0,-3512.0,1677.0,18831.0,58.0,1042.0,0.8247,0.1753
2022-07-01,Postmates,O2,94026.0,-75974.0,3131.0,21688.0,122857.0,-14286.0,-3445.0,-79.0,-3443.0,1595.0,18312.0,56.0,1018.0,0.8292,0.17079999999999998
2022-08-01,Postmates,O2,90000.0,-72727.0,3000.0,21688.0,118571.0,-13247.0,-4680.0,-46.0,-3237.0,1507.0,18052.0,52.0,969.0,0.8328,0.1672
2022-09-01,Postmates,O2,87662.0,-70909.0,2888.0,20130.0,114545.0,-13247.0,-4630.0,-59.0,-2875.0,1397.0,15974.0,45.0,950.0,0.8288,0.17120000000000002
2022-10-01,Postmates,O2,90000.0,-72727.0,2954.0,20779.0,117662.0,-13636.0,-4692.0,-129.0,-2930.0,1429.0,16364.0,41.0,929.0,0.8223,0.1777
2022-11-01,Postmates,O2,84026.0,-67922.0,2769.0,19481.0,110130.0,-12385.0,-4024.0,-163.0,-2778.0,1343.0,16753.0,34.0,883.0,0.8170000000000001,0.183
2022-12-01,Postmates,O2,88442.0,-71558.0,2844.0,19610.0,114675.0,-12776.0,-3769.0,-134.0,-2736.0,1274.0,17013.0,33.0,880.0,0.8209000000000001,0.1791
2023-01-01,Postmates,O2,84286.0,-67792.0,2736.0,18442.0,109091.0,-12249.0,-4221.0,-224.0,-2488.0,1208.0,16234.0,34.0,791.0,0.8262999999999999,0.17370000000000002
2023-02-01,Postmates,O2,80909.0,-65195.0,2585.0,17143.0,104156.0,-11541.0,-5921.0,-235.0,-2162.0,1116.0,13506.0,34.0,775.0,0.8341,0.1659
2023-03-01,Postmates,O2,96234.0,-77532.0,3022.0,19870.0,123377.0,-13506.0,-7151.0,-1008.0,-2477.0,1207.0,15844.0,55.0,860.0,0.8384999999999999,0.16149999999999998
2023-04-01,Postmates,O2,88052.0,-71039.0,2791.0,18831.0,113506.0,-12631.0,-5486.0,-260.0,-2266.0,1083.0,16234.0,37.0,805.0,0.8321,0.1679
2023-05-01,Postmates,O2,89740.0,-72468.0,2861.0,19740.0,116104.0,-13117.0,-6635.0,-221.0,-2274.0,1139.0,16234.0,42.0,815.0,0.8347,0.1653
2023-06-01,Postmates,O2,80519.0,-65065.0,2535.0,21169.0,107662.0,-11687.0,-4258.0,-285.0,-2465.0,1172.0,18701.0,37.0,753.0,0.836,0.16399999999999998
2022-06-01,Postmates,P1,34935.0,-28182.0,1193.0,8478.0,46234.0,-5437.0,-1405.0,-69.0,-1131.0,749.0,7470.0,34.0,442.0,0.662,0.33799999999999997
2022-07-01,Postmates,P1,34286.0,-27662.0,1151.0,8727.0,45714.0,-5243.0,-1574.0,-64.0,-1086.0,714.0,7567.0,30.0,424.0,0.6722,0.32780000000000004
2022-08-01,Postmates,P1,32078.0,-25974.0,1075.0,8998.0,43636.0,-4879.0,-2159.0,-35.0,-1011.0,678.0,7281.0,26.0,396.0,0.6861,0.3139
2022-09-01,Postmates,P1,30519.0,-24675.0,1012.0,8203.0,41169.0,-4803.0,-2129.0,-63.0,-904.0,633.0,6339.0,24.0,379.0,0.6724,0.3276
2022-10-01,Postmates,P1,31169.0,-25195.0,1025.0,8521.0,42208.0,-4915.0,-1967.0,-63.0,-914.0,652.0,6766.0,21.0,373.0,0.6635,0.33649999999999997
2022-11-01,Postmates,P1,28571.0,-23247.0,936.0,8516.0,39481.0,-4414.0,-964.0,-66.0,-889.0,600.0,7784.0,18.0,345.0,0.6609999999999999,0.33899999999999997
2022-12-01,Postmates,P1,29351.0,-23896.0,944.0,8170.0,39870.0,-4698.0,-913.0,-55.0,-800.0,566.0,7344.0,17.0,340.0,0.6676000000000001,0.33240000000000003
2023-01-01,Postmates,P1,27403.0,-22208.0,898.0,7516.0,37013.0,-4455.0,-1015.0,-36.0,-696.0,521.0,6759.0,16.0,305.0,0.6683,0.3317
2023-02-01,Postmates,P1,25455.0,-20649.0,832.0,7005.0,34545.0,-4058.0,-845.0,-49.0,-620.0,463.0,6529.0,14.0,290.0,0.6651,0.33490000000000003
2023-03-01,Postmates,P1,30130.0,-24545.0,967.0,8218.0,40779.0,-4778.0,-1394.0,-247.0,-734.0,494.0,7239.0,25.0,323.0,0.6674,0.3326
2023-04-01,Postmates,P1,29870.0,-24156.0,926.0,8464.0,40649.0,-4635.0,-862.0,-72.0,-869.0,487.0,8066.0,13.0,330.0,0.6551,0.34490000000000004
2023-05-01,Postmates,P1,27273.0,-22078.0,869.0,8108.0,37532.0,-4332.0,-1058.0,-71.0,-864.0,497.0,7463.0,17.0,298.0,0.6469,0.3531
2023-06-01,Postmates,P1,24286.0,-19610.0,777.0,7562.0,33766.0,-3854.0,-628.0,-80.0,-797.0,494.0,7141.0,15.0,271.0,0.6556000000000001,0.3444
2022-06-01,Postmates,P2,5304.0,-4372.0,183.0,1002.0,6722.0,-434.0,-268.0,-48.0,-95.0,63.0,1031.0,15.0,93.0,0.8118000000000001,0.1882
2022-07-01,UberEats,P2,270938.0,-219644.0,10109.0,51392.0,343961.0,-29151.0,-9922.0,-2240.0,-7000.0,3505.0,50265.0,265.0,3253.0,0.7338,0.2662
2022-08-01,UberEats,P2,272000.0,-219605.0,10190.0,51760.0,345507.0,-30485.0,-13218.0,-2046.0,-7034.0,3380.0,46795.0,248.0,3293.0,0.7426,0.25739999999999996
2022-09-01,UberEats,P2,267583.0,-215570.0,9870.0,51343.0,340315.0,-32978.0,-11393.0,-2140.0,-7548.0,3156.0,44450.0,237.0,3226.0,0.7572,0.24280000000000002
2022-10-01,UberEats,P2,290354.0,-233640.0,10428.0,56374.0,370117.0,-35559.0,-14586.0,-2590.0,-9209.0,3479.0,42337.0,249.0,3381.0,0.7693000000000001,0.23070000000000002
2022-11-01,UberEats,P2,262961.0,-212273.0,9613.0,50678.0,334850.0,-30733.0,-7595.0,-2806.0,-7919.0,3369.0,52293.0,234.0,3180.0,0.7620999999999999,0.2379
2022-12-01,UberEats,P2,292977.0,-237443.0,10364.0,57546.0,374157.0,-36175.0,-8505.0,-3376.0,-9967.0,3735.0,51883.0,260.0,3396.0,0.7673000000000001,0.2327
2023-01-01,UberEats,P2,289254.0,-233492.0,10433.0,56502.0,369224.0,-32589.0,-10993.0,-2595.0,-9967.0,3711.0,56112.0,254.0,3337.0,0.7717,0.22829999999999998
2023-02-01,UberEats,P2,282581.0,-228461.0,10176.0,55273.0,360188.0,-33607.0,-11507.0,-1545.0,-10098.0,3566.0,52274.0,229.0,3295.0,0.7609,0.2391
2023-03-01,UberEats,P2,333167.0,-270154.0,11881.0,65334.0,425165.0,-41220.0,-16982.0,-1233.0,-13112.0,3898.0,54307.0,279.0,3585.0,0.758,0.242
2023-04-01,UberEats,P2,311682.0,-253203.0,11059.0,60861.0,397221.0,-35561.0,-13438.0,-2314.0,-11963.0,3869.0,56706.0,246.0,3472.0,0.7573000000000001,0.2427
2023-05-01,UberEats,P2,289726.0,-235351.0,10440.0,55686.0,368026.0,-32367.0,-9652.0,-2305.0,-9574.0,4222.0,59688.0,253.0,3376.0,0.7642,0.23579999999999998
2023-06-01,UberEats,P2,283717.0,-230652.0,10080.0,53453.0,359681.0,-31098.0,-5515.0,-2413.0,-8995.0,4442.0,59840.0,271.0,3305.0,0.7724,0.22760000000000002
2022-06-01,UberEats,P3,341707.0,-272874.0,13151.0,83065.0,453352.0,-42177.0,-9027.0,-2632.0,-11828.0,5308.0,83869.0,302.0,3676.0,0.6690999999999999,0.3309
2022-07-01,UberEats,P3,361623.0,-291097.0,13854.0,83347.0,475338.0,-40551.0,-13483.0,-2558.0,-15586.0,5662.0,80338.0,311.0,3743.0,0.6920999999999999,0.3079
2022-08-01,UberEats,P3,359865.0,-288746.0,13823.0,83669.0,473852.0,-42416.0,-16513.0,-2239.0,-16269.0,5614.0,76976.0,293.0,3742.0,0.6909000000000001,0.3091
2022-09-01,UberEats,P3,356422.0,-286080.0,13443.0,83195.0,469630.0,-41395.0,-15316.0,-2372.0,-16743.0,5380.0,74197.0,282.0,3729.0,0.677,0.32299999999999995
2022-10-01,UberEats,P3,373355.0,-299123.0,13916.0,87809.0,492418.0,-40678.0,-15530.0,-2644.0,-18898.0,5896.0,79048.0,292.0,3837.0,0.6679999999999999,0.332
2022-11-01,UberEats,P3,353158.0,-283597.0,13137.0,83562.0,466407.0,-43808.0,-13755.0,-2557.0,-18060.0,5895.0,73766.0,262.0,3719.0,0.6609,0.33909999999999996
2022-12-01,UberEats,P3,371615.0,-298230.0,13502.0,89442.0,492122.0,-44889.0,-13857.0,-3007.0,-20581.0,6187.0,81021.0,269.0,3791.0,0.6708,0.3292
2023-01-01,UberEats,P3,379922.0,-304277.0,13931.0,90896.0,502642.0,-41875.0,-16766.0,-3515.0,-22354.0,6267.0,87640.0,294.0,3837.0,0.6727,0.3273
2023-02-01,UberEats,P3,381019.0,-304942.0,13662.0,91240.0,504191.0,-46847.0,-21572.0,-2513.0,-23448.0,6025.0,76214.0,262.0,3897.0,0.6698999999999999,0.3301
2023-03-01,UberEats,P3,438029.0,-352658.0,15619.0,95172.0,569577.0,-53281.0,-24327.0,-2893.0,-22924.0,6409.0,76241.0,319.0,4184.0,0.6696,0.33039999999999997
2023-04-01,UberEats,P3,417919.0,-336312.0,15008.0,90638.0,543364.0,-51342.0,-21623.0,-3406.0,-21315.0,6383.0,76560.0,308.0,4098.0,0.662,0.33799999999999997
2023-05-01,UberEats,P3,420754.0,-339391.0,15240.0,91994.0,547640.0,-54498.0,-19886.0,-3421.0,-21121.0,7392.0,79709.0,326.0,4136.0,0.6612,0.33880000000000005
2023-06-01,UberEats,P3,400191.0,-322383.0,14643.0,87887.0,521271.0,-50314.0,-14963.0,-3656.0,-20500.0,7497.0,80743.0,321.0,3958.0,0.6698999999999999,0.3301
2022-06-01,UberEats,P4,32588.0,-26086.0,1302.0,8205.0,43484.0,-5355.0,-1125.0,-554.0,-1107.0,666.0,6950.0,58.0,464.0,0.6315,0.3685
2022-07-01,UberEats,P4,34316.0,-27770.0,1365.0,8994.0,46187.0,-5270.0,-1222.0,-569.0,-1750.0,723.0,7353.0,63.0,478.0,0.6425,0.3575
2022-08-01,UberEats,P4,34257.0,-27506.0,1397.0,9079.0,46256.0,-5313.0,-1268.0,-567.0,-1784.0,742.0,7631.0,65.0,496.0,0.6456000000000001,0.3544
2022-09-01,UberEats,P4,35413.0,-28358.0,1408.0,9453.0,47887.0,-5415.0,-1619.0,-559.0,-1999.0,762.0,7536.0,60.0,497.0,0.6495000000000001,0.3505
2022-10-01,UberEats,P4,37021.0,-29580.0,1429.0,10542.0,50767.0,-5372.0,-1430.0,-611.0,-2649.0,864.0,8783.0,60.0,503.0,0.6535,0.3465
2022-11-01,UberEats,P4,33706.0,-27020.0,1326.0,9303.0,45908.0,-5132.0,-962.0,-643.0,-2340.0,826.0,7927.0,54.0,473.0,0.6365999999999999,0.36340000000000006
2022-12-01,UberEats,P4,35551.0,-28409.0,1351.0,9823.0,48419.0,-5183.0,-1341.0,-686.0,-2691.0,859.0,7925.0,56.0,483.0,0.6515000000000001,0.34850000000000003
2023-01-01,UberEats,P4,37147.0,-29626.0,1452.0,10348.0,50694.0,-5315.0,-1830.0,-677.0,-3016.0,877.0,7997.0,63.0,501.0,0.6483,0.3517
2023-02-01,UberEats,P4,36943.0,-29571.0,1429.0,10325.0,50301.0,-5501.0,-2170.0,-358.0,-3142.0,857.0,7355.0,53.0,490.0,0.6229,0.3771
2023-03-01,UberEats,P4,43909.0,-35206.0,1665.0,11867.0,59496.0,-6808.0,-3031.0,-287.0,-3635.0,927.0,7537.0,67.0,550.0,0.6194,0.38060000000000005
2023-04-01,UberEats,P4,43091.0,-34568.0,1610.0,11786.0,58522.0,-6555.0,-2895.0,-638.0,-3603.0,956.0,7888.0,64.0,548.0,0.6163000000000001,0.3837
2023-05-01,UberEats,P4,37991.0,-30494.0,1424.0,10610.0,51755.0,-5514.0,-2328.0,-699.0,-3291.0,1107.0,7821.0,66.0,505.0,0.6269,0.37310000000000004
